TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation,IHRA_Binary,JDA_Binary,IHRA_Binary_FP,JDA_Binary_FP,IHRA_Binary_FN,JDA_Binary_FN
1199686640299597829,nessie159,2019-11-27 13:49:18+00:00,0,Jews,Absolutely right. No Jews voted for Chief Rabbi Mirvis. It is an unelected position. He speaks only for himself not for other Jews. His dishonest attempt to grab headlines at the expense of Labour' race+faith launch is beneath contempt. https://t.co/XfFdaydRg1,Yes,"The tweet in question contains elements that align with the IHRA definition of antisemitism, particularly when considering its context and implications. It suggests a problematic generalization about Jews by implying they are unable to choose their leadership or represent themselves adequately within their community. This falls under ""accusing Jewish citizens of being more loyal to Israel, or to the alleged priorities of Jews worldwide, than to the interests of their own nations,"" as it questions the legitimacy and representative nature of a religious authority figure within the Jewish community.

Additionally, by referring to Chief Rabbi Mirvis' actions in an extremely negative light and suggesting he is dishonestly manipulating situations for attention, this tweet potentially leverages stereotypes about Jewish behavior. Although not directly referencing classic antisemitic symbols or Holocaust denial, it uses language that could contribute to a perception of Jews as manipulative or deceitful, which aligns with ""employing sinister stereotypes and negative character traits.""

While the tweet does not explicitly accuse Jews of global conspiracies or control over societal institutions, its dismissive tone towards Jewish leadership might be interpreted as undermining the cohesion and self-determination within the Jewish community. This indirect form of criticism may feed into broader antisemitic narratives about Jewish disunity or manipulation, especially when considering the IHRA's emphasis on context in determining whether an expression is antisemitic.

Overall, while not overtly antisemitic, the tweet’s implications and tone could be seen as perpetuating harmful stereotypes and questioning the legitimacy of Jewish communal structures, thereby fitting within a broader understanding of antisemitism as defined by the IHRA.",No,"The tweet criticizes Chief Rabbi Mirvis and his involvement in an event related to Labour's race+faith launch, focusing on the nature of his position and its perceived influence. According to the Jerusalem Declaration on Antisemitism (JDA) guidelines:

1. **Direct vs. Indirect Criticism**: The criticism is directed at a specific individual and his actions rather than Jews as a whole or Jewish institutions based on their identity.

2. **No Stereotyping or Generalizations**: There are no sweeping negative generalizations about Jews or Jewish institutions inherent in the tweet. It does not essentialize Jewish people or link them to evil, which is a key aspect of antisemitism defined by JDA guidelines 1 and 2.

3. **Focus on Role and Actions**: The critique pertains specifically to Rabbi Mirvis's role (described as ""unelected"") and his actions at an event, not implying collective Jewish responsibility or influence over broader political matters. This does not align with the antisemitic examples in guidelines 6 through 9 that involve attributing undue power or influence to Jews collectively.

4. **Context of Criticism**: The tweet is situated within a political context regarding a specific individual's statements and actions, which are critiqued without reference to Jewish identity as a whole or invoking antisemitic tropes or stereotypes.

In summary, the tweet focuses on an individual’s role and conduct without making generalizations about Jews, linking them to negative forces, or suggesting collective responsibility for political issues. Therefore, it does not meet the criteria for antisemitism as defined by the JDA guidelines.",1,0,1,0,0,0
1149064112300843008,Sarchasm99,2019-07-10 21:13:27+00:00,0,Jews,"The beginning involved language that dehumanized Jews and other ""undesirables."" They were called dirty. They were called vermin &amp; characterized as criminals &amp; disease carriers. Once you make a group less than human, it's much easier to put them in inhumane conditions. https://t.co/F3nwuX6c51",Yes,"The tweet in question describes language that dehumanizes Jews and other groups, using terms like ""dirty,"" ""vermin,"" ""criminals,"" and ""disease carriers."" According to the IHRA working definition of antisemitism, one of the manifestations of antisemitism includes employing sinister stereotypes and negative character traits about Jews. The tweet specifically mentions language that dehumanizes Jews, which aligns with these aspects of the IHRA definition.

The use of such dehumanizing language can contribute to an environment where discrimination or violence against Jews becomes more likely because it portrays them in a way that diminishes their humanity. This fits the IHRA's description of antisemitic rhetoric as it involves harmful stereotypes and negative characterizations directed towards Jewish individuals or groups.

Although the tweet also mentions other ""undesirables,"" its specific reference to language used against Jews satisfies the criteria outlined by the IHRA for what constitutes antisemitism. Thus, based on the content and context provided in the tweet, it can be classified as antisemitic according to the IHRA definition.",No,"The tweet references language used to dehumanize Jews and other groups historically, particularly in the context of Nazi persecution, but it does not directly express antisemitism as defined by the Jerusalem Declaration on Antisemitism (JDA). 

1. **Historical Context:** The tweet alludes to past events where derogatory terms were used against Jews during the Holocaust. It highlights a method of dehumanization that was part of historical atrocities, rather than expressing or promoting current discrimination or prejudice against Jews.

2. **Lack of Contemporary Prejudice:** According to the JDA guidelines, antisemitism involves contemporary discrimination, prejudice, hostility, or violence against Jews as Jews (or Jewish institutions as Jewish). The tweet does not make sweeping negative generalizations about Jews today, nor does it suggest that Jews possess inherent characteristics tied to evil, power, or control over modern entities like governments or media.

3. **Educational Purpose:** It seems the intention of the tweet is to educate or inform about historical injustices rather than incite contemporary antisemitic sentiment. The focus is on how language was used to dehumanize and justify inhumane treatment historically.

4. **No Direct Hostility or Generalizations:** There are no explicit hostile statements, negative generalizations, or coded messages directed at Jews today within the tweet. It does not fulfill the criteria of antisemitic speech outlined in the JDA guidelines, such as attributing inherent negative traits to Jews or depicting them through negative stereotypes.

In summary, while the tweet references historical dehumanization of Jews, it does not meet the JDA's definition of contemporary antisemitism.",1,0,1,0,0,0
1138727947181805568,atongmanampan,2019-06-12 08:41:13+00:00,0,Jews,"I am appalled that it’s passed as okay to just use “Jews” when talking about war crimes in Palestine. The world population of Jews is over 15m. We dont like when attacks by Muslims are blamed on all Muslims, so we should respect in turn by not doing the same to Jewish people. https://t.co/O2A3hH55H1",Yes,"The tweet can be considered antisemitic according to the IHRA definition due to several key reasons:

1. **Collective Blame**: The statement criticizes the practice of using ""Jews"" when discussing war crimes in Palestine, implying that such discussions wrongfully attribute collective blame to all Jewish people for actions related to Israel. This aligns with the IHRA definition's point about antisemitism frequently involving charges against Jews as a collectivity, especially regarding the state of Israel.

2. **Double Standards**: The tweet suggests a perceived double standard in how different groups are criticized or blamed, implying that criticism of Israelis is unfairly generalized to all Jewish people worldwide. This touches on the IHRA examples related to applying double standards and demanding behavior from Israel not expected of other nations.

3. **Negative Stereotypes**: By equating criticisms directed at Israeli actions with attacks against Muslims as a whole, the tweet indirectly reinforces a negative stereotype that criticism of any aspect involving Jews (or Israelis) automatically translates into antisemitism. This can contribute to the perception of Jews being collectively held responsible for individual or state actions.

While the intent of the tweet may be to advocate for fairness and avoid stereotyping, its framing risks reinforcing harmful generalizations about Jewish people as a whole in relation to Israeli policies, which is considered an aspect of antisemitism under the IHRA definition.",No,"** The tweet expresses concern over the generalization that associates all Jews with war crimes in Palestine, which aligns with the guidelines of the Jerusalem Declaration on Antisemitism (JDA). Specifically, it highlights a sensitivity to not attributing actions of a few individuals or groups to an entire population, akin to avoiding stereotypes about Muslims when discussing negative incidents. This sentiment is consistent with guideline 1 under ""General,"" which emphasizes that essentializing or making sweeping generalizations about any group, including Jews, is racist and forms part of antisemitism.

The tweet does not display hostility, prejudice, or discrimination against Jews as Jews; rather, it critiques a behavior (generalization) that could lead to such outcomes. It calls for respect by avoiding the same kind of broad-brush blame applied to other groups when discussing actions committed by some individuals within those groups. This is more about advocating for fairness and accurate representation in discourse.

The tweet does not employ words, images, or deeds that directly target Jews with discrimination or hostility as per guideline 3. Furthermore, it doesn't imply any inherent negative traits of Jewish people nor uses imagery or language typical of antisemitic stereotypes (guideline 2).

In summary, the tweet is advocating against a form of generalization that can contribute to antisemitism and is not itself exhibiting antisemitic sentiment according to the JDA.",1,0,1,0,0,0
1083379485016231936,Abul_Hasanat,2019-01-10 15:06:12+00:00,0,Jews,Donald Trump: The Odd Link between American Jews and the Alt-Right  https://t.co/qxiWxKtiVy via @myfairobserver,Yes,"** The tweet in question suggests a link between American Jews and the alt-right, which can be interpreted as aligning with certain aspects of the IHRA definition of antisemitism. Specifically:

1. **Conspiracy Allegations**: The phrase ""The Odd Link"" implies a conspiracy or hidden connection that may not be overtly visible but is nonetheless significant. This aligns with the IHRA's mention of accusations of Jews conspiring to harm humanity.

2. **Stereotyping and Demonizing**: By suggesting an association between American Jews and the alt-right—a group often associated with extremist and radical ideologies—the tweet could be seen as employing stereotypes that portray Jewish individuals collectively in a negative light.

3. **Collective Blame**: The wording implies that American Jews, as a collective, have some kind of relationship or involvement with alt-right extremism. This can be viewed as blaming an entire group for actions that may be associated with just a subset or unrelated to them.

4. **Public Perception and Harm**: Such statements in public media can contribute to harmful perceptions of Jewish communities, potentially inciting prejudice or hostility, which is another dimension the IHRA definition seeks to address.

While it's important to consider context and intention, based on the information provided, the tweet appears to fit within several categories outlined by the IHRA as examples of antisemitic rhetoric.",No,"**

To determine whether the tweet ""Donald Trump: The Odd Link between American Jews and the Alt-Right"" is antisemitic according to the Jerusalem Declaration on Antisemitism (JDA), we need to analyze its content in light of the JDA's definition and guidelines.

1. **Content Analysis:** The title suggests a connection or relationship between American Jews and the alt-right, which may imply an exploration or commentary rather than expressing prejudice or hostility directly. However, without access to the full article, we cannot assume what this link might entail. 

2. **Guideline 2 (JDA):** This guideline discusses how antisemitism often involves portraying Jews as linked to malevolent forces or conspiracies. If the article argues or implies that American Jews inherently support or are allied with harmful ideologies like those of the alt-right, it could be considered antisemitic. However, simply posing a question about links does not automatically imply such an essentializing or conspiratorial view.

3. **Guideline 4 (JDA):** This guideline highlights coded antisemitism and requires context to identify such implications. Without additional context showing that the article employs harmful stereotypes or suggests inherent traits of Jewish people supporting alt-right ideologies, it is not sufficient evidence to label the tweet as antisemitic on its own.

4. **Consideration of Intent:** Often, headlines alone do not provide enough information about intent or content to determine if they are antisemitic. The headline might be provocative or designed to attract attention without embodying antisemitic views.

5. **Absence of Direct Antisemitic Content:** The title itself does not include any explicit antisemitic language or imagery, nor does it directly accuse Jews of negative behaviors as a collective group (in line with guideline 3).

6. **Potential for Misinterpretation:** While there is potential for misinterpretation that might lead to harmful stereotypes, the tweet alone lacks explicit content suggesting such interpretations without further context from the linked article.

Given these points, based solely on the information available in the tweet, it does not definitively meet the criteria of antisemitism as outlined by the JDA. However, a comprehensive assessment would require reviewing the full content of the referenced article to ensure no hidden antisemitic implications exist within its analysis or argumentation.",1,0,1,0,0,0
1135863929597505536,littlepalooza,2019-06-04 11:00:38+00:00,0,Jews,"Are Jews white? Sometimes. But if you don't think white privilege is operating here, imagine if Malia Obama had converted to Islam and married a devout Palestinian Muslim, who Barack Obama then put in charge of the Israeli-Palestinian conflict. You can't even imagine it, can you? https://t.co/BXnrsoyOyB",Yes,"The tweet in question can be considered antisemitic according to the IHRA definition due to its potential implication of a conspiracy involving Jewish influence and control, which is a common antisemitic trope. Here’s why:

1. **Implication of Conspiracy**: The tweet poses a hypothetical scenario where Malia Obama marries a Palestinian Muslim who becomes involved in the Israeli-Palestinian conflict under her father's presidency. By framing it as something unimaginable, it indirectly suggests that Jewish influence or control over American politics and policy toward Israel is so pervasive that such an event could not occur without hidden motivations or conspiracies.

2. **Stereotyping and Demonization**: It taps into a stereotype that Jews wield disproportionate power in political spheres, particularly regarding policies related to Israel. This aligns with the IHRA definition's example of attributing sinister stereotypes to Jews or assuming Jewish control over media, government, or other societal institutions.

3. **Double Standards and Comparisons**: The tweet implies a double standard by suggesting that such an appointment would be unthinkable, perhaps due to perceived biases against Muslims or Palestinians, while not recognizing similar scrutiny applied to Jewish individuals in political contexts. This could indirectly reinforce the stereotype of Jews as having undue influence over U.S. policy towards Israel.

4. **Conspiracy and Hostility**: The hypothetical nature of the tweet suggests an underlying hostility toward potential Jewish influence, which can be seen as contributing to a hostile environment for Jews by insinuating that they might have hidden agendas or disproportionate control.

Overall, while the tweet does not explicitly use classic antisemitic language, its implications align with elements outlined in the IHRA definition, such as conspiratorial thinking and negative stereotypes related to Jewish influence.",No,"The tweet in question makes an analogy involving racial and ethnic dynamics without directly invoking negative stereotypes or hostility against Jews or Jewish institutions. According to the Jerusalem Declaration on Antisemitism (JDA), antisemitism involves discrimination, prejudice, hostility, or violence specifically directed at Jews as Jews, or towards Jewish institutions because they are Jewish.

The tweet uses a hypothetical scenario involving Malia Obama converting to Islam and marrying a Palestinian Muslim who is then put in charge of the Israeli-Palestinian conflict by her father. This analogy appears to comment on racial dynamics, perceptions of privilege, and potential political controversies rather than expressing prejudice or hostility towards Jews as a group. It neither essentializes Jewish identity nor links Jews with inherent evil traits (Guideline 2). Additionally, it does not apply negative stereotypes associated with classical antisemitism to Israel or Jewish people (Guidelines 6 and 7).

While the tweet may touch upon sensitive topics related to race, religion, and politics, these themes alone do not meet the criteria for antisemitism as defined by the JDA. The tweet's focus is on hypothetical racial dynamics rather than making statements that directly target Jews or Jewish institutions based on their identity.

Therefore, according to the guidelines provided by the Jerusalem Declaration on Antisemitism, this tweet is not considered antisemitic.",1,0,1,0,0,0
1164180680844173312,smarkhenry23,2019-08-21 14:21:18+00:00,0,Jews,"Regarding the “disloyal Jews” comment...\n\nJew here.\n\nDonnie, it appears you want my vote.\n\nJust a FYI, most of us will never vote for someone who puts people of ethnicity in camps, draws serial numbers on arms for ID and separates families.\n\nBeen there. Done that.\n\nFuckouttahere.",Yes,"The tweet can be considered antisemitic under the IHRA definition due to several reasons:

1. **Historical Stereotypes and Accusations**: The tweet alludes to Jews being ""disloyal"" and draws a parallel between contemporary political actions (such as separating families or using serial numbers for identification) with historical atrocities like those committed during the Holocaust (""Been there. Done that""). This suggests an accusation of disloyalty and a negative stereotyping rooted in historical antisemitic myths about Jewish people.

2. **Conflation with Historical Atrocities**: By referencing experiences akin to those in concentration camps, it implies Jews are particularly susceptible or inclined towards certain political behaviors, potentially perpetuating stereotypes of collective responsibility or behavior based on ethnicity.

3. **Collective Blame and Stereotyping**: The tweet suggests a uniform response from ""most"" Jews, insinuating that Jewish identity inherently influences their political decisions in a negative way. This can be seen as an application of antisemitic tropes where Jews are collectively judged and blamed for certain actions or beliefs.

4. **Emotional Connotation**: The language used (""Fuckouttahere"") conveys strong negative emotions, which is typical of speech intended to vilify or dehumanize a group. This rhetoric further aligns with the IHRA's examples of antisemitism through expression that employs negative character traits or demonizing language.

Overall, while it does not explicitly match all elements listed in the IHRA definition, the tweet reflects themes and stereotypes consistent with antisemitic perceptions and accusations against Jewish people.",No,"The tweet in question does not meet the criteria for antisemitism according to the Jerusalem Declaration on Antisemitism (JDA). Here's a breakdown of why this is the case:

1. **Content and Context**: The tweet criticizes a political figure, presumably Donald Trump (""Donnie""), accusing him of actions that resemble those of historical figures associated with genocide and human rights abuses, such as putting people in camps and separating families. These references are to events and policies historically attributed to figures like Adolf Hitler during the Holocaust.

2. **Target**: The criticism is directed at a political figure's actions and policies rather than Jews or Jewish individuals collectively. It uses historical analogies to express disapproval of perceived similar actions by this figure, not attributing those actions specifically to any Jewish people or community.

3. **No Collective Blame on Jews**: The tweet does not hold Jews collectively responsible for the conduct mentioned (as outlined in guideline 7), nor does it apply stereotypes or imagery that are classically antisemitic as per guidelines 2 and 6.

4. **Nature of Criticism**: The language used (""Fuckouttahere"") is strong but appears to be directed at a specific political stance rather than an attack on Jewish people or institutions. It expresses personal disapproval based on historical atrocities, aiming to deter support for policies perceived as harmful.

5. **Coded Language Concerns**: While some might argue that the reference to camps could be seen as coded language, given its context and intent (criticism of a political figure's policies), it does not fulfill the antisemitic criteria outlined in guideline 4, which requires a link to Jews or Jewish institutions.

Overall, while the tweet is critical and uses strong language, it lacks elements that would classify it as antisemitic according to the JDA guidelines. It focuses on actions by a political figure rather than making broad generalizations about Jews or attributing harmful stereotypes to them.",1,0,1,0,0,0
1122340514534060038,Rooftop_gambler,2019-04-28 03:23:25+00:00,0,Jews,"Fox guest on the rise of anti-Semitism since the election of Trump: ""'Jews will not replace us' was the chant in Charlottesville"" in August 2017, and just the other day the president essentially said they were fair""\n\nFox then suddenly cut to commercial. https://t.co/HPShadBKvu",Yes,"The tweet refers to an incident involving the chant ""Jews will not replace us"" from Charlottesville in August 2017, which is widely recognized as a manifestation of antisemitic ideology. This phrase echoes the rhetoric used by white supremacists and anti-Semitic groups who promote conspiracy theories about Jewish influence and control over society. The use of this specific chant is an example of demonizing or dehumanizing Jews based on stereotypes and negative character traits.

Additionally, the tweet mentions that ""the president essentially said they were fair."" This implies a level of justification or acceptance for antisemitic sentiments, which can be seen as aiding or justifying harmful rhetoric toward Jewish individuals. Such endorsements or validations of antisemitic ideologies contribute to an environment where such views are legitimized, thereby perpetuating harm.

According to the IHRA working definition of antisemitism, both the direct use of antisemitic expressions and statements that justify or endorse them can be considered manifestations of antisemitism. The context provided by the tweet aligns with several examples listed in the IHRA definition, such as making dehumanizing allegations about Jews as a collective group and legitimizing harmful ideologies directed at Jewish people.

Thus, based on these elements, the content of the tweet is consistent with the IHRA's characterization of antisemitism.",No,"** The tweet in question refers to past statements about anti-Semitism, specifically mentioning the phrase ""'Jews will not replace us'"" used during the Charlottesville incident and implying that a recent statement by President Trump was similarly concerning. According to the Jerusalem Declaration on Antisemitism (JDA), antisemitism involves discrimination, prejudice, hostility, or violence against Jews as Jews, often manifesting through coded language that suggests sinister Jewish influence or conspiracy.

In this tweet:
- There is no explicit expression of prejudice, hostility, or a conspiratorial view linking Jews to evil.
- The tweet does not generalize negatively about Jews or Jewish institutions; rather, it addresses political and social events involving anti-Semitic rhetoric.
- It mentions the recurrence of an anti-Semitic chant from past events but does not itself propagate such ideas.
- By raising awareness about these statements, the tweet seems to critique perceived inaction or insensitivity toward anti-Semitism, which is a legitimate concern under human rights discourse.

Thus, while the tweet deals with topics related to antisemitism, it does not in and of itself contain language or actions that would classify it as antisemitic according to the JDA guidelines. The focus is on discussing past and present political statements rather than expressing anti-Jewish sentiment.",1,0,1,0,0,0
1162922039008616448,kc749,2019-08-18 02:59:54+00:00,0,Jews,"Most Jews are Democrats. It was Jewish protestors who just got driven into by an ICE guard. It was Trump who inspired a synagogue shooting and keeps taking the side of fascists.\n\nWith all due respect, GOP, get your fake ass concern about anti-Semitism the fuck out of here.",Yes,"The tweet contains several elements that align with the IHRA definition of antisemitism:

1. **Charging Jews as a collective**: The tweet asserts ""Most Jews are Democrats"" and implies Jewish protestors were targeted by an ICE guard, suggesting a collective identity or action among Jews. This can be seen as an example of attributing political views or actions to Jews as a whole, which aligns with the IHRA definition regarding charging Jews collectively for certain characteristics or behaviors.

2. **Demonizing allegations**: The tweet accuses Trump and his supporters (implicitly linked through ""GOP"" and ""fascists"") of being responsible for antisemitic acts such as inspiring a synagogue shooting. While criticizing political figures is not inherently antisemitic, framing the Republican Party broadly as fascists could be interpreted as demonizing or stereotyping, especially if it lacks context or factual support.

3. **Use of hostile language**: The phrase ""get your fake ass concern about anti-Semitism the fuck out of here"" employs aggressive and dismissive language towards those who express concern over antisemitism from within the GOP. This could contribute to a polarizing environment that may further stigmatize certain groups or discussions around antisemitism.

While political speech often involves strong rhetoric, this tweet crosses into potentially antisemitic territory by collectively attributing characteristics to Jews and using hostile language towards perceived opponents of these views. It is important in such cases to consider the context and intent behind the statements to fully assess their impact.",No,"**DECISION:** No

**EXPLICATION:**

The tweet in question does not meet the criteria of antisemitism as defined by the Jerusalem Declaration on Antisemitism (JDA). Let's break down why, according to the guidelines provided:

1. **Discrimination, Prejudice, Hostility, or Violence Against Jews:** The tweet does discuss political affiliations and events involving Jewish individuals but does not express discrimination, prejudice, hostility, or violence specifically against Jews as a group or their institutions because they are Jewish.

2. **Generalizations About Jews:** While the tweet mentions that ""most Jews are Democrats,"" this statement is presented more in the context of political alignment rather than an essentialized or inherently negative trait. The JDA highlights racism and antisemitism when character traits are treated as inherent, but here it's a commentary on political behavior, not racial or ethnic characteristics.

3. **Linkage to Evil:** There is no implication that Jews are linked to forces of evil or conspiratorial power. The tweet criticizes specific actions by an ICE guard and associates certain political figures with these events, but does not attribute malicious intent or collective control to Jewish people as a whole.

4. **Words, Images, Deeds:** While the language is strong and critical, it targets the GOP's perceived insincerity regarding antisemitism rather than attacking Jews themselves or their institutions.

5. **Direct/Indirect Antisemitic Speech:** The tweet does not contain coded language that would suggest indirect antisemitic sentiment. It focuses on political criticism directed at a party (GOP) and its stance on antisemitism, without attributing negative stereotypes to Jewish people collectively.

6. **Denial or Minimization of the Holocaust:** There is no mention of denying or minimizing the Holocaust in this tweet.

7. **Collective Responsibility for Israel's Conduct:** The tweet does not imply that Jews are held responsible for actions by Israel or require them to condemn Israeli policies, which could be considered antisemitic under JDA guidelines.

8. **Denial of Jewish Rights in Israel:** There is no content suggesting a denial of the right of Jews to exist and flourish in Israel.

9. **Criticism of Political Entities:** The tweet criticizes political figures and actions related to them but does not engage in criticism of Israel or Zionism that would be considered antisemitic under JDA guidelines.

In conclusion, while the tone is confrontational and politically charged, it does not meet the thresholds set by the JDA for defining statements as antisemitic. The critique appears directed towards political dynamics and responses rather than an attack on Jewish people as a group.",1,0,1,0,0,0
1211643210185027584,daledamos,2019-12-30 13:40:27+00:00,0,Jews,“Deadly Exchange”- It’s time to speak out against anti-Zionists who seek to turn Blacks against Jews https://t.co/RI8U5iIAfz via @LegInsurrection https://t.co/cpAMDDO812,Yes,"** The tweet in question references a topic titled ""Deadly Exchange"" and encourages speaking out against anti-Zionists who are portrayed as attempting to turn Black communities against Jewish people. To determine if this is antisemitic according to the IHRA definition, let's examine its components:

1. **Condemning Criticism of Israel**: The tweet suggests that criticism from anti-Zionists should be opposed, which can imply a negative view towards those who criticize Israeli policies. While not all criticism of Israel constitutes antisemitism, the context provided by the IHRA indicates that such criticism becomes antisemitic if it employs ""double standards"" or parallels Israeli behavior with that of Nazis.

2. **Implication of Conspiracy**: By suggesting anti-Zionists are trying to turn Blacks against Jews, the tweet could imply a conspiracy theory where there is an orchestrated effort against Jewish people, aligning with IHRA’s note on antisemitism involving conspiratorial myths about Jews.

3. **Intercommunal Tensions**: Highlighting potential conflict between Black and Jewish communities might evoke historical stereotypes of Jews being divisive or manipulative, which can be considered a manifestation of antisemitic attitudes if it portrays Jews negatively in intergroup dynamics without justification.

4. **Contextual Analysis**: Without additional context from the linked content, it’s challenging to fully assess intent or nuance. However, based on the language used and potential implications within the tweet itself—particularly concerning anti-Zionism and intercommunal relations—it aligns with patterns of antisemitic discourse as outlined by the IHRA.

Considering these points, the tweet can be seen as potentially perpetuating antisemitic ideas, particularly through its implication of conspiracy or divisive intentions among Jews and their critics. Therefore, according to the IHRA working definition, this tweet could indeed be interpreted as antisemitic.",No,"The tweet in question refers to an article titled ""Deadly Exchange,"" and suggests the need to speak out against anti-Zionists who allegedly aim to turn Black communities against Jewish people. To determine whether this is antisemitic according to the Jerusalem Declaration on Antisemitism (JDA), we must examine it against their guidelines.

1. **General Context**: The tweet does not inherently contain discrimination, prejudice, hostility, or violence towards Jews as Jews or Jewish institutions as Jewish. It highlights a concern about anti-Zionist activities and potential inter-community tensions but does not use stereotypes or dehumanizing language associated with antisemitism.

2. **Guidelines on Israel and Palestine**: 
   - The tweet critiques anti-Zionism, which is explicitly mentioned in the JDA guidelines under examples that are ""on the face of it"" not considered antisemitic (guideline 12). Criticism of Zionism or calls for various constitutional arrangements for Jews and Palestinians fall within this scope.
   
3. **No Direct Link to Classical Antisemitism**: The tweet does not employ symbols, images, or stereotypes historically associated with antisemitism, nor does it suggest that Jews are linked to evil forces or possess a collective power used against others.

4. **Coded Speech Consideration**: There is no indication of coded speech in this tweet; the language is straightforward about addressing inter-community relations and anti-Zionist rhetoric.

In summary, while the tweet calls for vigilance against certain ideologies that might affect intergroup relations negatively, it does not meet any criteria outlined by the JDA for antisemitism. It speaks to a political concern without crossing into discrimination or prejudice specifically targeting Jews as Jews. Therefore, according to the JDA guidelines provided, this tweet is not considered antisemitic.",1,0,1,0,0,0
1115423862718484480,wiseguy702,2019-04-09 01:19:07+00:00,0,Jews,"Any Jews out there joining me in voting Republican in 2020? \n\nThere is ZERO reason to vote Democrat! They just kowtow for votes, then turn their back on us.\n\nInstead, come join the Republican Party, who welcomes, embraces, protects and promotes us all of the time!\n\n#jexodus https://t.co/9t44IBKVyX",Yes,"DECISION: Yes

EXPLICATION: The tweet in question could be considered antisemitic according to the IHRA definition, although it is not overtly so and depends heavily on interpretation. Here's a breakdown:

1. **Perception of Jewish People**: The tweet suggests that Jews should support the Republican Party because they ""welcome, embraces, protects and promotes us all of the time."" This implies that Jews have an obligation to align politically in this way, which could be seen as an expectation for Jews to act uniformly or collectively, playing into the stereotype of a monolithic Jewish identity.

2. **Allegations and Stereotypes**: The claim that Democrats ""kowtow for votes"" and then ""turn their back on us"" hints at a conspiratorial view of political parties, particularly the Democratic Party, as being manipulative towards Jews. This could be interpreted as suggesting a power dynamic where Jewish support is only sought for electoral gain without genuine commitment.

3. **Collective Responsibility**: By urging all Jews to vote Republican, the tweet might imply that Jews have a collective responsibility or should act in concert when it comes to political matters. This aligns with antisemitic narratives of Jews being collectively accountable and needing to act as a unified group for certain interests.

4. **Political Context and Motivation**: While criticism of political parties is not inherently antisemitic, the framing here can reinforce negative stereotypes about Jewish people's loyalty or influence in politics. It suggests a dichotomy where only one party is portrayed as truly supportive, echoing themes of collective loyalty and conspiratorial manipulation that are central to many antisemitic ideologies.

Overall, while the tweet does not explicitly use language typically associated with antisemitism, its underlying implications can be interpreted through an antisemitic lens given these points.",No,"The tweet in question does not explicitly demonstrate antisemitism according to the Jerusalem Declaration on Antisemitism (JDA) definition. Let's break down why, based on the guidelines provided by JDA:

1. **Essentialization or Generalizations (Guideline 1):** The tweet does not essentialize Jews as possessing inherent negative characteristics; it primarily addresses political affiliation.

2. **Linkage to Evil or Conspiracy (Guidelines 2 and 4):** There is no mention of Jews being linked to evil forces, conspiracies, or control over societal institutions like governments or media, which are core themes in antisemitic rhetoric according to JDA.

3. **Words, Images, and Deeds (Guideline 3):** The tweet does not include derogatory words, visual stereotypes, or suggest any antisemitic actions against Jews.

4. **Coded Language (Guideline 4):** While the language of the tweet could be interpreted in various ways depending on one's political stance, it doesn't inherently convey a coded message about Jewish power or conspiracy that is characteristic of antisemitism as defined by JDA.

5. **Collective Responsibility and Political Pressure (Guidelines 7 and 8):** Although the tweet encourages Jews to consider supporting Republican candidates, it does not hold them collectively responsible for political decisions or require them to publicly condemn any other group. Encouraging a political choice is distinct from demanding a public condemnation of an identity group.

6. **Holocaust Denial (Guideline 5):** The tweet contains no denial or minimization of the Holocaust.

7. **Israel and Palestine Context (Guidelines B and C):** The tweet does not address Israel, Zionism, or Palestinian rights; thus, it falls outside the specific context where political views might intersect with antisemitic sentiments regarding these issues.

In summary, while the tweet encourages a particular political action among Jewish individuals, it lacks elements of discrimination, prejudice, hostility, or violence against Jews as Jews. Therefore, according to the JDA guidelines, the tweet is not antisemitic. It’s important to note that this analysis does not condone or encourage any form of partisanship that could be divisive; rather, it assesses whether the content fits within the specific parameters of antisemitism as defined by JDA.",1,0,1,0,0,0
